control,control_window_gain,feature_mode,fold,real_window_gain,representation,target,threshold,window_name,window_seconds,window_specific_gain
timestamp,-0.013346754772769073,cortical_pca64_delta,grouped_4,0.006581892001803175,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,0.019928646774572248
video_time,-0.01166645312949105,cortical_pca64_delta,grouped_4,0.006581892001803175,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,0.018248345131294225
ar,0.05185482442647271,cortical_pca64_delta,grouped_4,0.016133374617654933,last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.03572144980881778
shuffled,0.025992680598374146,cortical_pca64_delta,grouped_4,0.016133374617654933,last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.009859305980719213
random,0.02855890158760016,cortical_pca64_delta,grouped_4,0.016133374617654933,last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.012425526969945228
timestamp,-0.013346754772769073,cortical_pca64_delta,grouped_4,0.016133374617654933,last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,0.029480129390424006
video_time,-0.01166645312949105,cortical_pca64_delta,grouped_4,0.016133374617654933,last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,0.027799827747145983
ar,0.05185482442647271,cortical_pca64_delta,grouped_4,-0.019060461580080984,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.0709152860065537
shuffled,0.01388175834070543,cortical_pca64_delta,grouped_4,-0.019060461580080984,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.032942219920786414
random,-0.03443910727274804,cortical_pca64_delta,grouped_4,-0.019060461580080984,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,0.015378645692667059
timestamp,-0.013346754772769073,cortical_pca64_delta,grouped_4,-0.019060461580080984,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.005713706807311911
video_time,-0.01166645312949105,cortical_pca64_delta,grouped_4,-0.019060461580080984,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_2s,2.0,-0.007394008450589934
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.05901857351416459,last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.007044275569760755
shuffled,0.07127277457134187,cortical_pca64_delta,grouped_4,0.05901857351416459,last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.012254201057177283
random,0.042050458647888894,cortical_pca64_delta,grouped_4,0.05901857351416459,last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.016968114866275696
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.05901857351416459,last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.07438269813499576
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.05901857351416459,last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.07232585577732016
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.03234041261150264,mean,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.019633885332901196
shuffled,0.04395397555299868,cortical_pca64_delta,grouped_4,0.03234041261150264,mean,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.011613562941496042
random,0.05666690772121544,cortical_pca64_delta,grouped_4,0.03234041261150264,mean,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.024326495109712798
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.03234041261150264,mean,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.04770453723233381
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.03234041261150264,mean,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.04564769487465821
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.027677452871505664,slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.02429684507289817
shuffled,0.056377939936035654,cortical_pca64_delta,grouped_4,0.027677452871505664,slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.02870048706452999
random,0.05797307814758082,cortical_pca64_delta,grouped_4,0.027677452871505664,slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.030295625276075155
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.027677452871505664,slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.043041577492336835
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.027677452871505664,slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.040984735134661235
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.03238106414810457,mean_last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.019593233796299264
shuffled,0.04152604031940782,cortical_pca64_delta,grouped_4,0.03238106414810457,mean_last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.009144976171303248
random,0.02501637966315759,cortical_pca64_delta,grouped_4,0.03238106414810457,mean_last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.007364684484946982
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.03238106414810457,mean_last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.04774518876893574
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.03238106414810457,mean_last,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.04568834641126014
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.01939188901618935,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.032582408928214485
shuffled,0.029526799141302823,cortical_pca64_delta,grouped_4,0.01939188901618935,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.010134910125113472
random,0.010261444765871625,cortical_pca64_delta,grouped_4,0.01939188901618935,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.009130444250317726
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.01939188901618935,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.03475601363702052
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.01939188901618935,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.03269917127934492
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,0.02591462743723824,last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.026059670507165594
shuffled,0.06877583414948321,cortical_pca64_delta,grouped_4,0.02591462743723824,last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.04286120671224497
random,0.03722534972874997,cortical_pca64_delta,grouped_4,0.02591462743723824,last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.011310722291511727
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,0.02591462743723824,last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.04127875205806941
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,0.02591462743723824,last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.03922190970039381
ar,0.051974297944403836,cortical_pca64_delta,grouped_4,-0.015991762567797357,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.06796606051220119
shuffled,0.010238483497937767,cortical_pca64_delta,grouped_4,-0.015991762567797357,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.026230246065735124
random,-0.0189224373088345,cortical_pca64_delta,grouped_4,-0.015991762567797357,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,0.0029306747410371425
timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,-0.015991762567797357,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.0006276379469661864
video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,-0.015991762567797357,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_3s,3.0,-0.002684480304641787
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.055965370512176066,last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.0049672095233766755
shuffled,0.08692932816711454,cortical_pca64_delta,grouped_4,0.055965370512176066,last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.03096395765493848
random,0.05675658870049763,cortical_pca64_delta,grouped_4,0.055965370512176066,last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.000791218188321563
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.055965370512176066,last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.07370921935592152
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.055965370512176066,last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.07119782152836629
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.01133224363486754,mean,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.03966591735393185
shuffled,0.05151025917212712,cortical_pca64_delta,grouped_4,0.01133224363486754,mean,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.04017801553725958
random,0.06120490448515811,cortical_pca64_delta,grouped_4,0.01133224363486754,mean,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.04987266085029057
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.01133224363486754,mean,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.029076092478612994
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.01133224363486754,mean,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.026564694651057763
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.02390731544288513,slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.02709084554591426
shuffled,0.06524667240560508,cortical_pca64_delta,grouped_4,0.02390731544288513,slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.04133935696271995
random,0.054827466543548725,cortical_pca64_delta,grouped_4,0.02390731544288513,slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.030920151100663595
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.02390731544288513,slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.041651164286630585
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.02390731544288513,slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.039139766459075354
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.011361479109723932,mean_last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.03963668187907546
shuffled,0.022212414671364505,cortical_pca64_delta,grouped_4,0.011361479109723932,mean_last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.010850935561640573
random,0.019564660605894374,cortical_pca64_delta,grouped_4,0.011361479109723932,mean_last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.008203181496170442
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.011361479109723932,mean_last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.029105327953469387
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.011361479109723932,mean_last,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.026593930125914156
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.024178097185149877,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.026820063803649513
shuffled,0.01109637055220622,cortical_pca64_delta,grouped_4,0.024178097185149877,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.013081726632943658
random,0.0031696698287864977,cortical_pca64_delta,grouped_4,0.024178097185149877,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.02100842735636338
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.024178097185149877,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.04192194602889533
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.024178097185149877,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.0394105482013401
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,0.022816354279480117,last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.028181806709319274
shuffled,0.03169607406181402,cortical_pca64_delta,grouped_4,0.022816354279480117,last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.0088797197823339
random,0.022883613376843276,cortical_pca64_delta,grouped_4,0.022816354279480117,last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-6.725909736315927e-05
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,0.022816354279480117,last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.04056020312322557
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,0.022816354279480117,last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.03804880529567034
ar,0.05099816098879939,cortical_pca64_delta,grouped_4,-0.008932408341608383,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.059930569330407774
shuffled,0.020910786639219164,cortical_pca64_delta,grouped_4,-0.008932408341608383,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.029843194980827548
random,-0.002397902313236361,cortical_pca64_delta,grouped_4,-0.008932408341608383,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,-0.0065345060283720224
timestamp,-0.017743848843745455,cortical_pca64_delta,grouped_4,-0.008932408341608383,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.008811440502137072
video_time,-0.015232451016190224,cortical_pca64_delta,grouped_4,-0.008932408341608383,mean_std_last_slope,arousal__future_spike_1_3s,0.075,causal_past_4s,4.0,0.0063000426745818405
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.05719498811042559,last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.0046710435692345065
shuffled,0.04816320017569761,cortical_pca64_delta,grouped_4,0.05719498811042559,last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.009031787934727975
random,0.04669383194520885,cortical_pca64_delta,grouped_4,0.05719498811042559,last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.01050115616521674
timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.05719498811042559,last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.07482260970982091
video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.05719498811042559,last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.07117294179048472
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.03605192434523938,mean,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.016472020195951703
shuffled,0.05319747712030895,cortical_pca64_delta,grouped_4,0.03605192434523938,mean,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.017145552775069572
random,0.06167847215572694,cortical_pca64_delta,grouped_4,0.03605192434523938,mean,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.025626547810487565
timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.03605192434523938,mean,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.0536795459446347
video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.03605192434523938,mean,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.05002987802529851
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.0336533648158929,slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.01887057972529818
shuffled,0.04847196711172072,cortical_pca64_delta,grouped_4,0.0336533648158929,slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.01481860229582782
random,0.04488778068705415,cortical_pca64_delta,grouped_4,0.0336533648158929,slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.011234415871161252
timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.0336533648158929,slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.05128098641528822
video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.0336533648158929,slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.047631318495952035
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.02496725466681468,mean_last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.0275566898743764
shuffled,0.023021916374334123,cortical_pca64_delta,grouped_4,0.02496725466681468,mean_last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.0019453382924805585
random,0.01812284532577238,cortical_pca64_delta,grouped_4,0.02496725466681468,mean_last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.006844409341042301
timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.02496725466681468,mean_last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.04259487626621
video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.02496725466681468,mean_last,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.038945208346873816
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.019324453101515454,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.03319949143967563
shuffled,0.04626595225190286,cortical_pca64_delta,grouped_4,0.019324453101515454,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.026941499150387405
random,0.004879379540895429,cortical_pca64_delta,grouped_4,0.019324453101515454,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.014445073560620025
timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.019324453101515454,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.036952074700910775
video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.019324453101515454,mean_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.03330240678157459
ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.018347429659461484,last_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.0341765148817296
shuffled,0.012575054197189905,cortical_pca64_delta,grouped_4,0.018347429659461484,last_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,0.005772375462271578
random,0.040594651243448104,cortical_pca64_delta,grouped_4,0.018347429659461484,last_slope,arousal__future_spike_1_3s,0.075,causal_past_5s,5.0,-0.02224722158398662
