fold,lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
1,,20260708,1,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014782942934996553,-7.389485836029053e-05,-7.389485836029053e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002151878084987402,0.031700924038887024,0.10847628116607666,true_train_and_true_inner_val_selection
1,,20260708,2,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014771093355698718,-0.0002066493034362793,-0.0002066493034362793,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021972330287098885,0.12466999888420105,0.9508225917816162,true_train_and_true_inner_val_selection
1,,20260708,3,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014719274257206254,-0.0005575120449066162,-0.0005575120449066162,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022474383004009724,0.15927204489707947,0.9484704732894897,true_train_and_true_inner_val_selection
1,,20260708,4,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014619472177906169,0.0001214742660522461,0.0001214742660522461,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002286975970491767,0.2078520804643631,0.9831015467643738,true_train_and_true_inner_val_selection
1,,20260708,5,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014517148749695884,-0.0005769729614257812,-0.0005769729614257812,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002309441100805998,0.2291063666343689,0.9908401966094971,true_train_and_true_inner_val_selection
1,,20260708,6,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.01443341120870577,-0.0005682706832885742,-0.0005682706832885742,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002339491853490472,0.23934391140937805,0.9947648048400879,true_train_and_true_inner_val_selection
1,,20260708,7,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014360060035768483,-0.0018350481986999512,-0.0018350481986999512,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023655565455555916,0.24975106120109558,0.9946066737174988,true_train_and_true_inner_val_selection
1,,20260708,8,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014296041128949987,-0.0016789436340332031,-0.0016789436340332031,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002386129926890135,0.2571156322956085,0.9965978860855103,true_train_and_true_inner_val_selection
1,,20260708,9,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014252048296233019,-0.0034826844930648804,-0.0034826844930648804,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002405730541795492,0.25886666774749756,0.9969280958175659,true_train_and_true_inner_val_selection
1,,20260708,10,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014202523976564407,-0.006659343838691711,-0.006659343838691711,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002423939760774374,0.26800498366355896,0.9979533553123474,true_train_and_true_inner_val_selection
1,,20260708,11,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014162228080547519,-0.007610350847244263,-0.007610350847244263,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002440700074657798,0.2721029818058014,0.9985160827636719,true_train_and_true_inner_val_selection
1,,20260708,12,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,train_only_video_mean_residual,0.014136661464969317,-0.004740044474601746,-0.004740044474601746,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024535718839615583,0.27340859174728394,0.9984986186027527,true_train_and_true_inner_val_selection
1,,20260708,1,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.014774326959417926,-5.869567394256592e-05,-5.869567394256592e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002192163374274969,0.052403803914785385,0.2027943730354309,true_train_and_true_inner_val_selection
1,,20260708,2,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.014770931409051022,-0.0003317147493362427,-0.0003317147493362427,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022095085587352514,0.09662812203168869,0.42840391397476196,true_train_and_true_inner_val_selection
1,,20260708,3,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.014762463513761759,-0.00047947466373443604,-0.00047947466373443604,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021982158068567514,0.15059548616409302,0.6804953813552856,true_train_and_true_inner_val_selection
