lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
,20260691,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020506007713265717,0.0005171437514945865,0.0005171437514945865,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022289168555289507,0.08138177543878555,0.5001093149185181,permuted_train_and_permuted_inner_val_selection
,20260691,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020467072492465377,0.0004752699824166484,0.0004752699824166484,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022504699882119894,0.07521916180849075,0.4355543553829193,permuted_train_and_permuted_inner_val_selection
,20260691,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020582902594469488,0.0007097535999491811,0.0007097535999491811,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002268702955916524,0.0662761703133583,0.3589287996292114,permuted_train_and_permuted_inner_val_selection
,20260691,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02048004581592977,0.0009337964875157923,0.0009337964875157923,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022834797855466604,0.06732162833213806,0.3606208562850952,permuted_train_and_permuted_inner_val_selection
,20260691,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02050763461738825,0.001037866692058742,0.001037866692058742,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022931660059839487,0.06405683606863022,0.3388572931289673,permuted_train_and_permuted_inner_val_selection
,20260691,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020539611810818315,0.0005655333916365635,0.0005655333916365635,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002304869471117854,0.06465598195791245,0.3436114490032196,permuted_train_and_permuted_inner_val_selection
,20260691,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02050703822169453,0.0016443277709186077,0.0016443277709186077,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023136769887059927,0.06521185487508774,0.34726613759994507,permuted_train_and_permuted_inner_val_selection
,20260691,11,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02041547861881554,0.001464890141505748,0.001464890141505748,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023239608854055405,0.06346803903579712,0.33726319670677185,permuted_train_and_permuted_inner_val_selection
,20260691,12,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.02047513995785266,0.0014913458726368845,0.0014913458726368845,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002332061994820833,0.06436457484960556,0.3448794186115265,permuted_train_and_permuted_inner_val_selection
,20260691,13,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,label_permutation_residual,0.020426623057574034,0.0018431097269058228,0.0018431097269058228,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023426476400345564,0.06562384963035583,0.35493090748786926,permuted_train_and_permuted_inner_val_selection
