control,control_gain,feature_mode,fold,offset_seconds,offset_specific_gain,real_gain,target,threshold
timestamp,-0.049514272687905425,cortical_pca64_delta,grouped_0,-3.0,0.02658304577485271,-0.022931226913052716,arousal__future_change_p3s_movement,0.05
video_time,-0.048958020582223594,cortical_pca64_delta,grouped_0,-3.0,0.026026793669170878,-0.022931226913052716,arousal__future_change_p3s_movement,0.05
ar,-0.015046648229524506,cortical_pca64_delta,grouped_0,-2.5,-0.0257921985520716,-0.040838846781596105,arousal__future_change_p3s_movement,0.05
shuffled,-0.02344564968195889,cortical_pca64_delta,grouped_0,-2.5,-0.017393197099637214,-0.040838846781596105,arousal__future_change_p3s_movement,0.05
random,-0.029775809636583883,cortical_pca64_delta,grouped_0,-2.5,-0.011063037145012222,-0.040838846781596105,arousal__future_change_p3s_movement,0.05
timestamp,-0.049514272687905425,cortical_pca64_delta,grouped_0,-2.5,0.00867542590630932,-0.040838846781596105,arousal__future_change_p3s_movement,0.05
video_time,-0.048958020582223594,cortical_pca64_delta,grouped_0,-2.5,0.008119173800627488,-0.040838846781596105,arousal__future_change_p3s_movement,0.05
ar,-0.012264211454562968,cortical_pca64_delta,grouped_0,-2.0,-0.007707906234773132,-0.0199721176893361,arousal__future_change_p3s_movement,0.05
shuffled,-0.005723443606496792,cortical_pca64_delta,grouped_0,-2.0,-0.014248674082839308,-0.0199721176893361,arousal__future_change_p3s_movement,0.05
random,-0.035059815201696654,cortical_pca64_delta,grouped_0,-2.0,0.015087697512360554,-0.0199721176893361,arousal__future_change_p3s_movement,0.05
timestamp,-0.035032993882192665,cortical_pca64_delta,grouped_0,-2.0,0.015060876192856565,-0.0199721176893361,arousal__future_change_p3s_movement,0.05
video_time,-0.03069961045239178,cortical_pca64_delta,grouped_0,-2.0,0.01072749276305568,-0.0199721176893361,arousal__future_change_p3s_movement,0.05
ar,-0.012264211454562968,cortical_pca64_delta,grouped_0,-1.5,-0.00563801780974954,-0.017902229264312508,arousal__future_change_p3s_movement,0.05
shuffled,-0.022328167543575084,cortical_pca64_delta,grouped_0,-1.5,0.004425938279262576,-0.017902229264312508,arousal__future_change_p3s_movement,0.05
random,-0.03885845832899937,cortical_pca64_delta,grouped_0,-1.5,0.02095622906468686,-0.017902229264312508,arousal__future_change_p3s_movement,0.05
timestamp,-0.035032993882192665,cortical_pca64_delta,grouped_0,-1.5,0.017130764617880156,-0.017902229264312508,arousal__future_change_p3s_movement,0.05
video_time,-0.03069961045239178,cortical_pca64_delta,grouped_0,-1.5,0.012797381188079271,-0.017902229264312508,arousal__future_change_p3s_movement,0.05
ar,-0.005283943729036622,cortical_pca64_delta,grouped_0,-1.0,0.002117509804817397,-0.003166433924219225,arousal__future_change_p3s_movement,0.05
shuffled,-0.009605742200761602,cortical_pca64_delta,grouped_0,-1.0,0.006439308276542377,-0.003166433924219225,arousal__future_change_p3s_movement,0.05
random,-0.01755812430911108,cortical_pca64_delta,grouped_0,-1.0,0.014391690384891853,-0.003166433924219225,arousal__future_change_p3s_movement,0.05
timestamp,-0.01712856258856671,cortical_pca64_delta,grouped_0,-1.0,0.013962128664347484,-0.003166433924219225,arousal__future_change_p3s_movement,0.05
video_time,-0.013597593257217322,cortical_pca64_delta,grouped_0,-1.0,0.010431159332998097,-0.003166433924219225,arousal__future_change_p3s_movement,0.05
ar,-0.005283943729036622,cortical_pca64_delta,grouped_0,-0.5,-0.005496170949932377,-0.010780114678969,arousal__future_change_p3s_movement,0.05
shuffled,0.0015864754149323979,cortical_pca64_delta,grouped_0,-0.5,-0.012366590093901397,-0.010780114678969,arousal__future_change_p3s_movement,0.05
random,-0.03187457943198391,cortical_pca64_delta,grouped_0,-0.5,0.021094464753014908,-0.010780114678969,arousal__future_change_p3s_movement,0.05
timestamp,-0.01712856258856671,cortical_pca64_delta,grouped_0,-0.5,0.00634844790959771,-0.010780114678969,arousal__future_change_p3s_movement,0.05
video_time,-0.013597593257217322,cortical_pca64_delta,grouped_0,-0.5,0.0028174785782483225,-0.010780114678969,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01720386137802593,-0.01720386137802593,arousal__future_change_p3s_movement,0.05
shuffled,0.002716981378589667,cortical_pca64_delta,grouped_0,0.5,-0.019920842756615598,-0.01720386137802593,arousal__future_change_p3s_movement,0.05
random,-0.0259953970636132,cortical_pca64_delta,grouped_0,0.5,0.00879153568558727,-0.01720386137802593,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01720386137802593,-0.01720386137802593,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,0.5,-0.01720386137802593,-0.01720386137802593,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,1.0,-0.016689926970843094,-0.016689926970843094,arousal__future_change_p3s_movement,0.05
shuffled,0.006005968810492313,cortical_pca64_delta,grouped_0,1.0,-0.022695895781335407,-0.016689926970843094,arousal__future_change_p3s_movement,0.05
random,0.004135051618178509,cortical_pca64_delta,grouped_0,1.0,-0.020824978589021603,-0.016689926970843094,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,1.0,-0.016689926970843094,-0.016689926970843094,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,1.0,-0.016689926970843094,-0.016689926970843094,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,1.5,-0.010704080676458227,-0.010704080676458227,arousal__future_change_p3s_movement,0.05
shuffled,-0.006950342702390033,cortical_pca64_delta,grouped_0,1.5,-0.003753737974068194,-0.010704080676458227,arousal__future_change_p3s_movement,0.05
random,-0.015269821725202082,cortical_pca64_delta,grouped_0,1.5,0.004565741048743854,-0.010704080676458227,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,1.5,-0.010704080676458227,-0.010704080676458227,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,1.5,-0.010704080676458227,-0.010704080676458227,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,2.0,0.0034612277382122247,0.0034612277382122247,arousal__future_change_p3s_movement,0.05
shuffled,0.010744673765174295,cortical_pca64_delta,grouped_0,2.0,-0.0072834460269620704,0.0034612277382122247,arousal__future_change_p3s_movement,0.05
random,-0.004087945956110617,cortical_pca64_delta,grouped_0,2.0,0.007549173694322842,0.0034612277382122247,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,2.0,0.0034612277382122247,0.0034612277382122247,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,2.0,0.0034612277382122247,0.0034612277382122247,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,2.5,0.0009475220115565119,0.0009475220115565119,arousal__future_change_p3s_movement,0.05
shuffled,0.01781774547319681,cortical_pca64_delta,grouped_0,2.5,-0.0168702234616403,0.0009475220115565119,arousal__future_change_p3s_movement,0.05
random,-0.02657482329575206,cortical_pca64_delta,grouped_0,2.5,0.02752234530730857,0.0009475220115565119,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,2.5,0.0009475220115565119,0.0009475220115565119,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,2.5,0.0009475220115565119,0.0009475220115565119,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca64_delta,grouped_0,3.0,0.009161346014773364,0.009161346014773364,arousal__future_change_p3s_movement,0.05
shuffled,0.001438912566888939,cortical_pca64_delta,grouped_0,3.0,0.007722433447884425,0.009161346014773364,arousal__future_change_p3s_movement,0.05
random,-0.01692946909171461,cortical_pca64_delta,grouped_0,3.0,0.026090815106487975,0.009161346014773364,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca64_delta,grouped_0,3.0,0.009161346014773364,0.009161346014773364,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca64_delta,grouped_0,3.0,0.009161346014773364,0.009161346014773364,arousal__future_change_p3s_movement,0.05
ar,-0.0005920261177423392,cortical_pca64_delta,grouped_0,4.0,0.011815339712669182,0.011223313594926843,arousal__future_change_p3s_movement,0.05
shuffled,-0.003142585092192396,cortical_pca64_delta,grouped_0,4.0,0.014365898687119238,0.011223313594926843,arousal__future_change_p3s_movement,0.05
random,-0.019603900149244846,cortical_pca64_delta,grouped_0,4.0,0.03082721374417169,0.011223313594926843,arousal__future_change_p3s_movement,0.05
timestamp,-0.0001524201800724434,cortical_pca64_delta,grouped_0,4.0,0.011375733774999286,0.011223313594926843,arousal__future_change_p3s_movement,0.05
video_time,-0.0013814796254950634,cortical_pca64_delta,grouped_0,4.0,0.012604793220421906,0.011223313594926843,arousal__future_change_p3s_movement,0.05
ar,-0.004074983120252118,cortical_pca64_delta,grouped_0,6.0,-0.0018268183606029997,-0.005901801480855118,arousal__future_change_p3s_movement,0.05
shuffled,0.004307167983538918,cortical_pca64_delta,grouped_0,6.0,-0.010208969464394035,-0.005901801480855118,arousal__future_change_p3s_movement,0.05
random,-0.01962081250126485,cortical_pca64_delta,grouped_0,6.0,0.013719011020409733,-0.005901801480855118,arousal__future_change_p3s_movement,0.05
timestamp,-0.0029530707174880155,cortical_pca64_delta,grouped_0,6.0,-0.0029487307633671023,-0.005901801480855118,arousal__future_change_p3s_movement,0.05
video_time,0.001623223699333931,cortical_pca64_delta,grouped_0,6.0,-0.007525025180189049,-0.005901801480855118,arousal__future_change_p3s_movement,0.05
ar,-0.01123634860728262,cortical_pca64_delta,grouped_0,8.0,0.009810484276896403,-0.0014258643303862173,arousal__future_change_p3s_movement,0.05
shuffled,0.008429117203534675,cortical_pca64_delta,grouped_0,8.0,-0.009854981533920892,-0.0014258643303862173,arousal__future_change_p3s_movement,0.05
random,-0.019914980591611342,cortical_pca64_delta,grouped_0,8.0,0.018489116261225125,-0.0014258643303862173,arousal__future_change_p3s_movement,0.05
timestamp,-0.0065802505456281635,cortical_pca64_delta,grouped_0,8.0,0.005154386215241946,-0.0014258643303862173,arousal__future_change_p3s_movement,0.05
video_time,0.005242059844047464,cortical_pca64_delta,grouped_0,8.0,-0.0066679241744336815,-0.0014258643303862173,arousal__future_change_p3s_movement,0.05
ar,-0.02896618291487968,cortical_pca64_delta,grouped_0,-8.0,-0.010889809287772612,-0.03985599220265229,arousal__future_change_p3s_movement,0.075
shuffled,-0.05663667350731749,cortical_pca64_delta,grouped_0,-8.0,0.0167806813046652,-0.03985599220265229,arousal__future_change_p3s_movement,0.075
random,-0.026305995112008318,cortical_pca64_delta,grouped_0,-8.0,-0.013549997090643973,-0.03985599220265229,arousal__future_change_p3s_movement,0.075
timestamp,-0.07623499186340868,cortical_pca64_delta,grouped_0,-8.0,0.03637899966075639,-0.03985599220265229,arousal__future_change_p3s_movement,0.075
video_time,-0.06673763702331231,cortical_pca64_delta,grouped_0,-8.0,0.026881644820660022,-0.03985599220265229,arousal__future_change_p3s_movement,0.075
ar,-0.027301626306235116,cortical_pca64_delta,grouped_0,-6.0,0.02292653705011355,-0.004375089256121567,arousal__future_change_p3s_movement,0.075
shuffled,-0.050830914180484965,cortical_pca64_delta,grouped_0,-6.0,0.0464558249243634,-0.004375089256121567,arousal__future_change_p3s_movement,0.075
random,-0.034256057317494815,cortical_pca64_delta,grouped_0,-6.0,0.029880968061373248,-0.004375089256121567,arousal__future_change_p3s_movement,0.075
timestamp,-0.05772181879959379,cortical_pca64_delta,grouped_0,-6.0,0.05334672954347222,-0.004375089256121567,arousal__future_change_p3s_movement,0.075
video_time,-0.059854543772718594,cortical_pca64_delta,grouped_0,-6.0,0.05547945451659703,-0.004375089256121567,arousal__future_change_p3s_movement,0.075
ar,0.0015033386456950737,cortical_pca64_delta,grouped_0,-4.0,-0.015694520463613193,-0.01419118181791812,arousal__future_change_p3s_movement,0.075
shuffled,-0.027394661566018885,cortical_pca64_delta,grouped_0,-4.0,0.013203479748100766,-0.01419118181791812,arousal__future_change_p3s_movement,0.075
random,0.0042654807773782055,cortical_pca64_delta,grouped_0,-4.0,-0.018456662595296325,-0.01419118181791812,arousal__future_change_p3s_movement,0.075
timestamp,-0.03578934296065983,cortical_pca64_delta,grouped_0,-4.0,0.021598161142741712,-0.01419118181791812,arousal__future_change_p3s_movement,0.075
video_time,-0.04221984321770378,cortical_pca64_delta,grouped_0,-4.0,0.02802866139978566,-0.01419118181791812,arousal__future_change_p3s_movement,0.075
ar,-0.0007740323241062219,cortical_pca64_delta,grouped_0,-3.0,-0.014862085665677705,-0.015636117989783926,arousal__future_change_p3s_movement,0.075
shuffled,-0.021904246126887628,cortical_pca64_delta,grouped_0,-3.0,0.006268128137103701,-0.015636117989783926,arousal__future_change_p3s_movement,0.075
random,-1.1297351510508591e-05,cortical_pca64_delta,grouped_0,-3.0,-0.015624820638273418,-0.015636117989783926,arousal__future_change_p3s_movement,0.075
timestamp,-0.027569321006174013,cortical_pca64_delta,grouped_0,-3.0,0.011933203016390087,-0.015636117989783926,arousal__future_change_p3s_movement,0.075
video_time,-0.03018088948239961,cortical_pca64_delta,grouped_0,-3.0,0.014544771492615682,-0.015636117989783926,arousal__future_change_p3s_movement,0.075
ar,-0.0007740323241062219,cortical_pca64_delta,grouped_0,-2.5,-0.02958163745198955,-0.030355669776095773,arousal__future_change_p3s_movement,0.075
shuffled,-0.025661267749957528,cortical_pca64_delta,grouped_0,-2.5,-0.004694402026138245,-0.030355669776095773,arousal__future_change_p3s_movement,0.075
random,-0.0191761925785513,cortical_pca64_delta,grouped_0,-2.5,-0.011179477197544474,-0.030355669776095773,arousal__future_change_p3s_movement,0.075
timestamp,-0.027569321006174013,cortical_pca64_delta,grouped_0,-2.5,-0.0027863487699217593,-0.030355669776095773,arousal__future_change_p3s_movement,0.075
video_time,-0.03018088948239961,cortical_pca64_delta,grouped_0,-2.5,-0.000174780293696164,-0.030355669776095773,arousal__future_change_p3s_movement,0.075
ar,0.0009927344379645486,cortical_pca64_delta,grouped_0,-2.0,0.0065454016501317325,0.007538136088096281,arousal__future_change_p3s_movement,0.075
shuffled,-0.008753859315882184,cortical_pca64_delta,grouped_0,-2.0,0.016291995403978465,0.007538136088096281,arousal__future_change_p3s_movement,0.075
random,0.020633857181421134,cortical_pca64_delta,grouped_0,-2.0,-0.013095721093324852,0.007538136088096281,arousal__future_change_p3s_movement,0.075
timestamp,-0.015128171665148793,cortical_pca64_delta,grouped_0,-2.0,0.022666307753245074,0.007538136088096281,arousal__future_change_p3s_movement,0.075
video_time,-0.009493717444604255,cortical_pca64_delta,grouped_0,-2.0,0.017031853532700536,0.007538136088096281,arousal__future_change_p3s_movement,0.075
ar,0.0009927344379645486,cortical_pca64_delta,grouped_0,-1.5,0.004541522784949736,0.005534257222914285,arousal__future_change_p3s_movement,0.075
shuffled,-0.011168956100481575,cortical_pca64_delta,grouped_0,-1.5,0.01670321332339586,0.005534257222914285,arousal__future_change_p3s_movement,0.075
random,-0.006652802145546366,cortical_pca64_delta,grouped_0,-1.5,0.012187059368460651,0.005534257222914285,arousal__future_change_p3s_movement,0.075
timestamp,-0.015128171665148793,cortical_pca64_delta,grouped_0,-1.5,0.020662428888063078,0.005534257222914285,arousal__future_change_p3s_movement,0.075
video_time,-0.009493717444604255,cortical_pca64_delta,grouped_0,-1.5,0.01502797466751854,0.005534257222914285,arousal__future_change_p3s_movement,0.075
ar,-0.005645355489548309,cortical_pca64_delta,grouped_0,-1.0,0.022189947066976357,0.016544591577428047,arousal__future_change_p3s_movement,0.075
shuffled,-0.022142604170668212,cortical_pca64_delta,grouped_0,-1.0,0.03868719574809626,0.016544591577428047,arousal__future_change_p3s_movement,0.075
random,0.007301066779114018,cortical_pca64_delta,grouped_0,-1.0,0.009243524798314029,0.016544591577428047,arousal__future_change_p3s_movement,0.075
timestamp,-0.012524832982525519,cortical_pca64_delta,grouped_0,-1.0,0.029069424559953566,0.016544591577428047,arousal__future_change_p3s_movement,0.075
video_time,-0.0025903094317662745,cortical_pca64_delta,grouped_0,-1.0,0.01913490100919432,0.016544591577428047,arousal__future_change_p3s_movement,0.075
ar,-0.005645355489548309,cortical_pca64_delta,grouped_0,-0.5,0.014014214314283291,0.008368858824734982,arousal__future_change_p3s_movement,0.075
shuffled,-0.012592610530584913,cortical_pca64_delta,grouped_0,-0.5,0.020961469355319895,0.008368858824734982,arousal__future_change_p3s_movement,0.075
random,0.0008538048221342631,cortical_pca64_delta,grouped_0,-0.5,0.007515054002600718,0.008368858824734982,arousal__future_change_p3s_movement,0.075
timestamp,-0.012524832982525519,cortical_pca64_delta,grouped_0,-0.5,0.0208936918072605,0.008368858824734982,arousal__future_change_p3s_movement,0.075
video_time,-0.0025903094317662745,cortical_pca64_delta,grouped_0,-0.5,0.010959168256501256,0.008368858824734982,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca64_delta,grouped_0,0.5,-0.004058760824711627,-0.004058760824711627,arousal__future_change_p3s_movement,0.075
shuffled,-0.03127065843063276,cortical_pca64_delta,grouped_0,0.5,0.02721189760592113,-0.004058760824711627,arousal__future_change_p3s_movement,0.075
random,-0.0021523460604241373,cortical_pca64_delta,grouped_0,0.5,-0.0019064147642874896,-0.004058760824711627,arousal__future_change_p3s_movement,0.075
timestamp,0.0,cortical_pca64_delta,grouped_0,0.5,-0.004058760824711627,-0.004058760824711627,arousal__future_change_p3s_movement,0.075
video_time,0.0,cortical_pca64_delta,grouped_0,0.5,-0.004058760824711627,-0.004058760824711627,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca64_delta,grouped_0,1.0,-0.010349418097770569,-0.010349418097770569,arousal__future_change_p3s_movement,0.075
shuffled,-0.015357174640032112,cortical_pca64_delta,grouped_0,1.0,0.005007756542261543,-0.010349418097770569,arousal__future_change_p3s_movement,0.075
