context_specific_gain,control,control_gain,feature_mode,fold,real_gain,target,threshold,window_name
0.0024559487328102425,shuffled,-0.014910962837527464,cortical_pca64_delta,grouped_4,-0.012455014104717221,arousal__future_spike_1_3s,0.05,causal_past_5s
0.00035945134631509834,random,-0.01281446545103232,cortical_pca64_delta,grouped_4,-0.012455014104717221,arousal__future_spike_1_3s,0.05,causal_past_5s
0.005089918686977335,timestamp,-0.017544932791694556,cortical_pca64_delta,grouped_4,-0.012455014104717221,arousal__future_spike_1_3s,0.05,causal_past_5s
0.0013378169478502622,video_time,-0.013792831052567484,cortical_pca64_delta,grouped_4,-0.012455014104717221,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.06796606051220119,ar,0.051974297944403836,cortical_pca64_delta,grouped_4,-0.015991762567797357,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.026230246065735124,shuffled,0.010238483497937767,cortical_pca64_delta,grouped_4,-0.015991762567797357,arousal__future_spike_1_3s,0.075,causal_past_3s
0.0029306747410371425,random,-0.0189224373088345,cortical_pca64_delta,grouped_4,-0.015991762567797357,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.0006276379469661864,timestamp,-0.015364124620831171,cortical_pca64_delta,grouped_4,-0.015991762567797357,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.002684480304641787,video_time,-0.01330728226315557,cortical_pca64_delta,grouped_4,-0.015991762567797357,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.0521217773109269,ar,0.05252394454119108,cortical_pca64_delta,grouped_4,0.00040216723026417767,arousal__future_spike_1_3s,0.075,causal_past_5s
0.008743566454168072,shuffled,-0.008341399223903895,cortical_pca64_delta,grouped_4,0.00040216723026417767,arousal__future_spike_1_3s,0.075,causal_past_5s
0.03418169095677756,random,-0.03377952372651338,cortical_pca64_delta,grouped_4,0.00040216723026417767,arousal__future_spike_1_3s,0.075,causal_past_5s
0.0180297888296595,timestamp,-0.01762762159939532,cortical_pca64_delta,grouped_4,0.00040216723026417767,arousal__future_spike_1_3s,0.075,causal_past_5s
0.014380120910323313,video_time,-0.013977953680059135,cortical_pca64_delta,grouped_4,0.00040216723026417767,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.04427286918586837,ar,-0.01741084395193654,cortical_pca64_delta,grouped_4,-0.06168371313780491,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.0037095049123803125,shuffled,-0.057974208225424595,cortical_pca64_delta,grouped_4,-0.06168371313780491,arousal__future_change_p3s_movement,0.05,causal_past_3s
0.044474034387911976,random,-0.10615774752571688,cortical_pca64_delta,grouped_4,-0.06168371313780491,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.0019365038619366115,timestamp,-0.059747209275868296,cortical_pca64_delta,grouped_4,-0.06168371313780491,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.0029802444159102714,video_time,-0.058703468721894636,cortical_pca64_delta,grouped_4,-0.06168371313780491,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.05398425546798247,ar,-0.02008768148829526,cortical_pca64_delta,grouped_4,-0.07407193695627773,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.020869999807231088,shuffled,-0.05320193714904664,cortical_pca64_delta,grouped_4,-0.07407193695627773,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.0038903467887901333,random,-0.07796228374506786,cortical_pca64_delta,grouped_4,-0.07407193695627773,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.010645908011835792,timestamp,-0.08471784496811352,cortical_pca64_delta,grouped_4,-0.07407193695627773,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.005314597178802005,video_time,-0.07938653413507973,cortical_pca64_delta,grouped_4,-0.07407193695627773,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.019048371794052055,ar,-0.024268313399853525,cortical_pca64_delta,grouped_4,-0.04331668519390558,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.023568789527987966,shuffled,-0.06688547472189355,cortical_pca64_delta,grouped_4,-0.04331668519390558,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.0546240605082422,random,-0.09794074570214778,cortical_pca64_delta,grouped_4,-0.04331668519390558,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.013627032328710015,timestamp,-0.056943717522615594,cortical_pca64_delta,grouped_4,-0.04331668519390558,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.015532539374960519,video_time,-0.0588492245688661,cortical_pca64_delta,grouped_4,-0.04331668519390558,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.04679349894309376,ar,-0.02955935943816712,cortical_pca64_delta,grouped_4,-0.07635285838126088,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.0050905654104916875,shuffled,-0.07126229297076919,cortical_pca64_delta,grouped_4,-0.07635285838126088,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.014456758912880174,random,-0.061896099468380705,cortical_pca64_delta,grouped_4,-0.07635285838126088,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.006563598034423523,timestamp,-0.06978926034683736,cortical_pca64_delta,grouped_4,-0.07635285838126088,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.005558868290468283,video_time,-0.0707939900907926,cortical_pca64_delta,grouped_4,-0.07635285838126088,arousal__future_change_p3s_movement,0.075,causal_past_5s
