candidate,f1,feature_width,head,pr_auc,real_minus_ar_pr_auc,real_minus_random_pr_auc,real_minus_shuffled_pr_auc,real_minus_timestamp_pr_auc,real_minus_video_time_pr_auc,scope,split,target,threshold
pca_current_256,0.30219780219780223,256,ridge_score,0.3018790488859331,0.027008029368492392,0.06004176831449054,0.056496379311963996,0.12229414751432827,0.09608851163979704,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.3287671232876712,20484,ridge_score,0.30025711974180225,0.023429567344836533,0.1844673560831541,0.032695740220585856,0.11079673889020597,0.10610807979240267,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.33797691160316345,,ridge_score,0.30013484810741414,0.03601497227680476,0.07329066668052468,0.04789113410241528,0.1676698451564315,0.16327345891731151,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_delta_128,0.36056338028169016,768,ridge_score,0.29874101670426856,0.021668555318483218,0.08392493285867206,0.05556045982319732,0.12322146431008482,0.0956021309313716,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean,0.29683698296836986,128,ridge_score,0.29850431647253595,-0.025845133573608292,-0.019932833944449557,-0.019997213599220187,0.18574572316712837,0.1748169992656144,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_64,0.3339041095890411,64,ridge_score,0.2975338861168315,-0.1718943510686397,-0.16368399627640084,-0.15294679917816267,-0.026089363547812605,-0.03384869493766118,all_videos,grouped_4,arousal__future_change_p3s_movement,0.05
cortical_pca_64,0.3498821093443726,,ridge_score,0.29745958778483994,0.033361564960642034,0.03587690017462286,0.04008823908327645,0.16813129819278885,0.16244496316444318,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
roi_parcel_features,0.34299030537734004,,ridge_score,0.29723533444907624,0.034344957782914215,0.041203947244235484,0.04019973062482206,0.16658323625774635,0.16611940824822935,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_delta_256,0.31224489795918375,1536,ridge_score,0.29000536784274544,0.12004860479334914,0.07029243573857585,0.048455334680386375,0.1504822321188476,0.14868366389411286,all_videos,blocked,arousal__future_spike_1_3s,0.05
pca_current_128,0.3326551103117815,,ridge_score,0.2898242423748908,0.025990228804242392,0.040307165060319734,0.03514561356748981,0.15892241590069572,0.15885484954659454,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_current_128,0.3220675944333996,128,ridge_score,0.28847850358301347,-0.007426800363867059,0.017997639310000924,0.023479935577404076,0.15808123495787402,0.16083322547074422,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_64,0.324,64,ridge_score,0.2879702551394724,-0.06082023744874043,-0.044772522687099026,-0.03909048073644361,0.027709852427679427,-0.050728976070106346,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pca_delta_256,0.3569405099150142,1536,ridge_score,0.2864161553157123,0.00958860291874658,0.1341444318243701,0.05475228048296432,0.09695577446411602,0.09226711536631271,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.32604545449887595,,ridge_score,0.2858055418304203,-0.013420373881815495,0.004498694442787143,0.01922710754012737,0.16679813722167197,0.17167485905281463,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
roi_parcel_features,0.35346756152125286,75,ridge_score,0.2853365744259155,0.05990948143467356,0.06678971493657565,0.0588902865787371,0.17607078741599477,0.17701537644864573,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean,0.31794871794871793,128,ridge_score,0.28238609446840124,-0.024545248310562484,-0.022263807686604076,-0.019041410959935223,0.19637896046800327,0.1955866086897141,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.3318385650224215,512,ridge_score,0.2811263465961323,0.055699253604890364,0.07765598668189005,0.05612846695099241,0.17186055958621158,0.17280514861886254,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_delta_128,0.3063457330415755,768,ridge_score,0.2786613131365367,-0.017243990810343834,0.03912885682015138,0.04669287235210354,0.14826404451139724,0.15101603502426744,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.29533678756476683,384,ridge_score,0.27817926119764047,-0.017339535883391932,0.015452762726976488,0.04471473418364311,0.1450908872797791,0.1325555846043625,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.3323471918365055,,ridge_score,0.27765986825869066,0.013561845434492714,0.038007675505556365,0.046030560670688406,0.1483315786666395,0.14264524363829387,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pls_32,0.301578660860098,32,ridge_score,0.27634528030639866,-0.02322473833617561,-0.01861372563135505,-0.02210193622168527,0.1378189296006085,0.13422221105599186,all_videos,blocked,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.31226765799256506,20484,ridge_score,0.27520781071454087,-0.014559659475233355,0.1669110345040124,0.009301138369810613,0.14342825292176137,0.14864709780478608,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_32,0.3146666666666667,32,ridge_score,0.2739359840778148,0.0022952292396347107,0.004583419340806805,0.007219294405419907,0.08686144560151071,0.08138443421038066,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.31658401784940277,,ridge_score,0.27302414128541763,0.009919085425965517,0.1603630299370596,0.023262748792520112,0.14052643449967367,0.14164514281973445,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_delta_128,0.3233540754023377,,ridge_score,0.27069275382156716,0.006130637303167419,0.04383972419849405,0.047778165316693176,0.1391695042068056,0.13219249117327514,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.3135755258126195,64,ridge_score,0.27055657718452725,0.043959443381289764,0.04555819960115021,0.044112130187023896,0.16591657995396153,0.16409371997625616,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_current_256,0.3076923076923077,256,ridge_score,0.2700419587210976,-0.019725511468676626,0.0024667236721030994,0.005030374762840684,0.1382624009283181,0.1434812458113428,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean,0.3188405797101449,128,ridge_score,0.26994193071031136,0.01115427034489691,0.026716631096007304,0.028372967956359907,0.16951982850649056,0.16647934689984278,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_current_256,0.31493162824293586,,ridge_score,0.2686510850718598,0.0053807298531908295,0.034172318127060806,0.027920543980286695,0.1381284741821141,0.13643712305578778,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean,0.3098591549295775,128,ridge_score,0.2660473176082754,0.048419698294995206,0.03237142400192794,0.050967694467700025,0.18227744979268606,0.16302023057196166,all_videos,official,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.2974683544303798,512,ridge_score,0.2621233245787269,-0.04480801820023683,-0.0010973009177498994,-0.005311737109168879,0.17611619057832892,0.17532383880003974,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean,0.2976939203354298,128,ridge_score,0.2592278802732217,0.05966036389807433,0.056143330336651975,0.08623687790882553,0.1778885365020037,0.16406107763348293,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_current_128,0.31401869158878504,128,ridge_score,0.25850044160653446,0.033061701140034955,0.03789475401082787,0.03660701183963255,0.14923465459661375,0.15132194832245338,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.29067245119305857,256,ridge_score,0.25555691098912636,-0.07838519573246483,-0.034566634181292355,-0.03531959236771187,0.14279831768371878,0.14559809529904316,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_64,0.3096774193548387,64,ridge_score,0.2553469999059594,-0.09303244799372096,-0.08477887126639022,-0.09048313007307701,0.07134211615000657,0.07597031216551417,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.27642276422764234,512,ridge_score,0.2548257033691336,0.07930614188265642,0.07719978334022998,0.061089887333857534,0.18171542938862983,0.15965890072939487,all_videos,blocked,arousal__future_spike_1_3s,0.075
pls_64,0.2872777017783858,64,ridge_score,0.2542721816927579,-0.10807997280596271,-0.09758897013508405,-0.092130309566963,0.08792991823321814,0.0728531332686331,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.2677103718199609,384,ridge_score,0.2535945140320483,0.05667103928796163,0.05494286467228429,0.060843246764287706,0.12547903387267612,0.11084643512074813,all_videos,blocked,arousal__future_spike_1_3s,0.05
pls_32,0.30032541440452387,,ridge_score,0.2534376189866567,-0.008808590010707922,-0.007459802293470425,-0.005928530418124872,0.12039984657060518,0.11944094031279735,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
roi_parcel_features,0.310272536687631,75,ridge_score,0.25321392551851024,0.05394469690167625,0.15165366983642642,0.06130366347125832,0.17211374530146828,0.13533912685400168,all_videos,blocked,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.31077694235588976,64,ridge_score,0.2519898528519667,-0.0015041209166924974,0.00019526539227221473,0.005935031518588874,0.1594529577728299,0.14966326040705558,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pls_64,0.2862632084534102,64,ridge_score,0.25163705005262466,-0.07402860306611836,-0.06452999294727535,-0.062131092876927696,0.10971480229196759,0.11257902591462082,all_videos,official,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.30392156862745096,75,ridge_score,0.25153441424828954,0.04596078993064309,0.07751175916268124,0.05096899375877045,0.17745267712542126,0.15338918629995377,all_videos,official,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.3024691358024691,64,ridge_score,0.2514049187512971,0.06974411557013022,0.07059587448219784,0.07468818726377521,0.17732318162842883,0.14652397006699208,all_videos,official,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.28433734939759037,512,ridge_score,0.25138747067452133,-0.0037194919577513974,0.029045094118138076,0.021048808731546048,0.15885057559538454,0.15199597659957362,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pca_delta_256,0.2972543859407876,,ridge_score,0.24858739029917182,-0.014698177670042712,0.06661910335316186,0.02799385272307533,0.1139995171593998,0.11210200985608218,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.30199430199430194,256,ridge_score,0.2472011844555531,-0.0583331392195236,-0.04454114956603533,-0.01187503847939192,0.16525803413617707,0.1614680524634015,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
roi_parcel_features,0.2880886426592798,75,ridge_score,0.24674894750114393,-0.008358015131128799,0.0028643586961322742,0.002965504774959521,0.15421205242200714,0.14735745342619622,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.31339031339031337,384,ridge_score,0.24633442373448824,-0.007159550034170931,0.0254393373867792,0.022695705187564835,0.15379752865535146,0.14400783128957714,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.2770780856423174,512,ridge_score,0.24559094728787725,0.07849365586650012,0.05954964764043594,0.038048140589166585,0.17150921016500897,0.14050096807567192,all_videos,official,arousal__future_spike_1_3s,0.075
pca_current_128,0.28971962616822433,128,ridge_score,0.24551109144517835,0.07844111024091593,0.0849742789769008,0.08695033971914323,0.16331701279305666,0.14042111223297302,all_videos,official,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.25100401606425704,64,ridge_score,0.24550366205249566,0.04858018730840899,0.04792512385480405,0.04576257254455765,0.11738818189312347,0.10275558314119548,all_videos,blocked,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.2727272727272727,20484,ridge_score,0.2441781627448939,0.07710818154063148,0.15843787462902031,0.05409891818144058,0.1619840840927722,0.13908818353268856,all_videos,official,arousal__future_spike_1_3s,0.075
pca_delta_256,0.2729124236252546,1536,ridge_score,0.2436211939926578,-0.04614627619711642,0.03186511863905883,-0.007458491313925564,0.1118416361998783,0.11706048108290301,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.2924731182795699,256,ridge_score,0.24256349435647806,-0.016147461352039982,-0.008596608282973928,0.01774529798258548,0.14214139215265725,0.14334223795814974,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_current_128,0.3125,128,ridge_score,0.2408123035437385,-0.012863362378601917,0.004505778646686803,-0.003555937485282351,0.14564447788263596,0.1420953368408701,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.26378896882494,256,ridge_score,0.24008614487843039,0.022142797393819913,0.04012496574909083,0.044644529643129705,0.15814664248870047,0.14389095025526044,all_videos,official,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.30223880597014924,512,ridge_score,0.23958334053374408,-0.016313319859024844,0.0002463349279215321,0.0003675345239209371,0.13916123832992328,0.14036208413541576,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pls_32,0.2684563758389261,32,ridge_score,0.23798246695019537,-0.05178500323957885,-0.04888990004834326,-0.0521191168301931,0.10620290915741587,0.11142175404044058,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pca_current_256,0.2568807339449541,256,ridge_score,0.23688152185568806,0.03130789753804161,0.06591200528134078,0.0759554142601877,0.16279978473281978,0.1387362939073523,all_videos,official,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.2727272727272727,512,ridge_score,0.23513412817978455,0.12867931670051663,0.13642519201134845,0.11428018495703973,0.15340690869452123,0.13236133695349145,all_videos,blocked,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.2880794701986755,20484,ridge_score,0.23373615858549165,0.008309065594249737,0.12768430498017935,0.024858272473612636,0.12447037157557095,0.12541496060822194,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_delta_256,0.26303854875283444,1536,ridge_score,0.23333912163520637,0.027765497317559923,0.09837042096560364,0.0834174496274786,0.1592573845123381,0.1351938936868706,all_videos,official,arousal__future_spike_1_3s,0.075
pca_current_128,0.25837320574162675,128,ridge_score,0.22833140990991255,0.12317345848823644,0.12639409692635228,0.11375779190585276,0.1552919175521388,0.12553530818217015,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_delta_128,0.235,768,ridge_score,0.22754654100125077,0.06047655979698835,0.06850362381488237,0.05889985174305243,0.1534648038783825,0.12245656178904543,all_videos,official,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.24719101123595508,20484,ridge_score,0.22698561556402888,0.027716386947194888,0.13930409036796398,0.05325029424020619,0.14588543534698692,0.10911081689952032,all_videos,blocked,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.26,384,ridge_score,0.226372269813281,0.044711466632114116,0.06755524435222132,0.05360928844521151,0.15229053269041273,0.12149132112897598,all_videos,official,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.2464065708418891,256,ridge_score,0.2249275727677345,0.002519888086465638,0.029136779856295092,0.01891259829233849,0.15181729878723071,0.12976077012799575,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_current_256,0.3139931740614334,256,ridge_score,0.22418633100792992,-0.0024108027953075595,0.012225621929454339,0.019710559456752097,0.11492054399800922,0.11037495395453449,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.3070362473347548,384,ridge_score,0.22307730739543855,-0.003519826407798937,0.010442473767914878,0.008504371195139332,0.11843731016487284,0.11661445018716746,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pls_64,0.24274406332453827,64,ridge_score,0.22303106621336677,-0.05404139517241857,-0.04192324700559713,-0.046736100613031795,0.04751151381918303,0.01989218044046981,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pls_64,0.28312757201646094,64,ridge_score,0.2192006545723229,0.0492438915229266,0.04891706236887555,0.05192552812723006,0.09159086219288567,0.07787895062369032,all_videos,blocked,arousal__future_spike_1_3s,0.05
pca_delta_128,0.2419753086419753,768,ridge_score,0.21828290627546604,0.11310784558275444,0.06871438257952611,0.04257042900518396,0.1452415314212857,0.11548680454772364,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_delta_128,0.3063583815028902,768,ridge_score,0.21776445610705003,-0.03734062062057214,0.0031831475262235065,0.022882930924789158,0.12448868956395792,0.10638423857472776,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pca_delta_128,0.2721382289416846,768,ridge_score,0.2176674887496665,-0.007771251716833016,0.011054667102662508,0.012687693351981971,0.10840170173974578,0.11048899546558542,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_current_256,0.2371364653243848,256,ridge_score,0.21765581986506433,0.018386591248230333,0.10889823806461603,0.04351733046126269,0.13655563964802236,0.09978102120055576,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_current_256,0.2818428184281843,256,ridge_score,0.21475471763848436,-0.040352244993788366,0.005560015232458665,-0.02042420636851311,0.12221782255934757,0.11536322356353665,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pls_64,0.2570413677156605,,ridge_score,0.20793695924719277,-0.055217078410023324,-0.0485163758950912,-0.04697841587016087,0.07822741815293129,0.07475999161681007,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pca_delta_256,0.22406639004149376,1536,ridge_score,0.20751925635580662,0.10236130493413051,0.11377533251107788,0.05129782213784248,0.13447976399803288,0.10472315462806422,all_videos,blocked,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.2905982905982906,20484,ridge_score,0.20633180330390594,-0.04716217046475324,0.09992495027569481,-0.02882669827659523,0.11379490822476915,0.09398345060804014,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pls_32,0.270606531881804,32,ridge_score,0.20589405654830958,-0.019532800713075477,-0.017563462717161776,-0.016256693281141127,0.10125405931774388,0.09757285857103985,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.2043343653250774,512,ridge_score,0.20391755150865595,-0.01371006780462422,0.012176804213561793,-0.002295108670479551,0.12014768369306662,0.10089046447234223,all_videos,official,arousal__future_spike_1_3s,0.075
pls_64,0.31135531135531136,64,ridge_score,0.20347503219666802,-0.08629243799310621,-0.07855661839272637,-0.0761075437375221,0.07169547440388852,0.07691431928691322,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_32,0.28927680798004984,32,ridge_score,0.1999746730146662,-0.05513228961760652,-0.05473332376613943,-0.05012538794067928,0.10743777793552942,0.10058317893971849,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pls_32,0.2011834319526627,32,ridge_score,0.19686424157107385,-0.008709382746572597,0.021560881730671944,0.015145779578639273,0.12278250444820557,0.09871901362273808,all_videos,official,arousal__future_spike_1_3s,0.075
pca_delta_256,0.24380952380952378,1536,ridge_score,0.19178548866440043,-0.03365325180209908,0.027665008985236245,0.006626131964107856,0.08251970165447972,0.08460699538031936,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
pls_32,0.20921985815602837,32,ridge_score,0.19042625660744045,0.08397144512817252,0.09012232111483469,0.08757967686767731,0.10869903712217713,0.08765346538114735,all_videos,blocked,arousal__future_spike_1_3s,0.075
pca_delta_256,0.23728813559322035,1536,ridge_score,0.17594328135303108,-0.07916179537459109,-0.00039148082019349606,-0.016325893426645477,0.08266751480993897,0.06456306382070881,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
pls_64,0.19967266775777415,64,ridge_score,0.17363046307480856,-0.05179662991643336,-0.04150621517551567,-0.04594153454423705,0.06436467606488785,0.06530926509753883,all_videos,grouped_3,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.16823228010247654,384,ridge_score,0.16139440204096872,0.04624762878969205,0.045876464343664936,0.04389519696120393,0.08793623410476345,0.05866538382102357,all_videos,blocked,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.15625000000000003,64,ridge_score,0.15752967860337994,0.04238290535210326,0.040189414137327545,0.04255360726628209,0.08407151066717466,0.054800660383434785,all_videos,blocked,arousal__future_spike_1_3s,0.075
pls_64,0.21837088388214904,64,ridge_score,0.15193266424821794,-0.015137316956044478,-0.018143116259519976,-0.0072144267280481456,0.06973858559609625,0.046842685036012605,all_videos,official,arousal__future_spike_1_3s,0.075
pls_64,0.18687872763419483,64,ridge_score,0.14690276916823186,-0.05236645944860213,-0.03499810434338077,-0.029362063674945538,0.07386139431405153,0.0290279705037233,all_videos,blocked,arousal__future_spike_1_3s,0.075
pls_64,0.17429193899782136,64,ridge_score,0.12480047182662528,-0.12869350194203388,-0.12054182689734928,-0.11735465933491081,0.03226357674748849,0.012452119130759484,all_videos,grouped_4,arousal__future_spike_1_3s,0.075
